Unnamed: 0.1,Unnamed: 0,date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner,elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,team_1_wins
4140,4140,2019-10-27,Sprout,Nordavind,Inferno,16,9,1,1,7,8,9,1,4990,2337312,23,76,2,1,1,131.53781587974572,-0.09999999999999998,0.0,375,-53,1.0,1
4139,4139,2019-10-27,fnatic,FURIA,Mirage,19,15,1,2,7,8,8,7,4932,2337137,4,12,2,1,1,84.69871357274747,-0.10000000000000009,0.13333333333333341,366,-8,0.5,1
4151,4151,2019-10-27,fnatic,FURIA,Inferno,11,16,2,2,2,10,9,6,4932,2337137,4,12,2,1,1,109.0486247244612,0.0,0.13333333333333341,366,-8,1.0,1
4148,4148,2019-10-27,Tricked,Sprout,Nuke,16,2,1,1,13,2,3,0,4990,2337321,19,23,2,1,1,100.70649885134912,0.39999999999999997,0.09999999999999998,377,-4,0.0,1
4147,4147,2019-10-27,Tricked,Sprout,Train,16,19,2,2,3,12,12,3,4990,2337321,19,23,2,1,1,123.68240843675972,0.39999999999999997,0.16666666666666663,377,-4,0.16666666666666666,1
4146,4146,2019-10-27,Evil Geniuses,fnatic,Dust2,16,12,1,1,5,10,11,2,4932,2337138,3,4,2,0,1,-30.325342774107412,0.30000000000000004,0.09999999999999998,-773,-1,0.5,1
4149,4149,2019-10-27,Copenhagen Flames,North,Overpass,16,6,1,2,6,1,10,5,4990,2337322,81,20,2,0,1,-191.03019013939888,0.8,0.10000000000000003,-360,61,1.0,1
4144,4144,2019-10-27,paiN,DETONA,Dust2,16,12,1,1,8,7,8,5,4783,2337315,90,52,2,0,1,87.80990306516287,0.0,0.20000000000000007,-51,38,0.0,1
4143,4143,2019-10-27,paiN,DETONA,Overpass,16,11,1,2,6,6,10,5,4783,2337315,90,52,2,0,1,111.89022443877684,0.10000000000000009,0.20000000000000007,-51,38,0.125,1
4142,4142,2019-10-27,fnatic,FURIA,Nuke,16,14,1,1,6,9,10,5,4932,2337137,4,12,2,1,1,113.92919127390792,0.0,0.1333333333333333,367,-8,1.0,1
4141,4141,2019-10-27,Tricked,Sprout,Dust2,16,11,1,1,4,11,12,0,4990,2337321,19,23,2,1,1,144.74883962859008,0.39999999999999997,0.23333333333333328,377,-4,0.2857142857142857,1
4145,4145,2019-10-27,Evil Geniuses,fnatic,Mirage,16,9,1,1,6,9,10,0,4932,2337138,3,4,2,0,1,-6.473015878571914,0.4,0.16666666666666674,-774,-1,1.0,1
4100,4100,2019-10-28,Gambit Youngsters,Sprout,Inferno,16,11,1,1,8,7,8,4,4826,2336568,34,23,2,1,1,-19.48415765740151,0.39999999999999997,0.09999999999999998,-459,11,0.5,1
4105,4105,2019-10-28,pro100,Copenhagen Flames,Mirage,5,16,2,2,0,6,5,10,4940,2337323,45,81,0,2,2,-82.93132918451738,-0.5,0.09999999999999998,244,-36,0.5,0
4104,4104,2019-10-28,pro100,Copenhagen Flames,Inferno,12,16,2,1,6,9,6,7,4940,2337323,45,81,0,2,2,-107.43490464426804,-0.5,0.06666666666666665,244,-36,0.0,0
4103,4103,2019-10-28,Espada,SKADE,Dust2,16,14,1,2,9,6,7,8,4492,2337282,83,61,2,0,1,1.0539778098650459,-0.10000000000000003,0.1333333333333333,71,22,0.5,1
4102,4102,2019-10-28,Espada,SKADE,Train,16,8,1,1,11,4,5,4,4492,2337282,83,61,2,0,1,32.956903163913466,0.0,0.17619047619047618,71,22,1.0,1
4101,4101,2019-10-28,Gambit Youngsters,Sprout,Overpass,16,4,1,1,11,4,5,0,4826,2336568,34,23,2,1,1,14.308520676768012,0.39999999999999997,0.16666666666666669,-459,11,1.0,1
4099,4099,2019-10-28,Hard Legion,Phoenix,Overpass,10,16,2,2,3,8,7,8,4940,2337324,25,44,0,2,2,9.719108793653959,-0.1,-0.26666666666666666,-11,-19,0.5,0
4093,4093,2019-10-28,Salamander,FATE,Inferno,5,16,2,2,2,4,3,12,4983,2337278,149,95,0,2,2,-37.63491514360976,0.19999999999999998,-0.059259259259259234,-12,54,0.5,0
4097,4097,2019-10-28,mousesports,Virtus.pro,Overpass,13,16,2,2,10,4,3,12,4925,2337317,7,22,0,2,2,469.7894416124375,0.4,0.39999999999999997,-50,-15,0.4090909090909091,0
4096,4096,2019-10-28,FaZe,Heroic,Nuke,16,11,1,2,7,5,9,6,4925,2337318,21,18,2,0,1,-102.36498198825325,0.0,-0.23333333333333334,53,3,0.8,1
4095,4095,2019-10-28,FaZe,Heroic,Inferno,16,11,1,2,6,6,10,5,4925,2337318,21,18,2,0,1,-61.20047740422365,0.0,-0.2,53,3,0.8181818181818182,1
4094,4094,2019-10-28,Salamander,FATE,Overpass,5,16,2,2,1,5,4,11,4983,2337278,149,95,0,2,2,-66.18210549949299,0.0,-0.0982142857142857,-12,54,0.0,0
4092,4092,2019-10-28,Illuminar,Na`Vi Junior,Vertigo,16,5,1,2,6,0,10,5,4940,2337325,23,123,2,0,1,151.1733502200409,0.09999999999999998,-0.03333333333333338,81,-100,0.5,1
4091,4091,2019-10-28,Gambit Youngsters,Sprout,Dust2,6,16,2,1,3,12,3,4,4826,2336568,34,23,2,1,1,44.99140177304412,0.39999999999999997,0.23333333333333334,-459,11,1.0,1
4107,4107,2019-10-28,Illuminar,Na`Vi Junior,Mirage,16,12,1,1,10,5,6,7,4940,2337325,23,123,2,0,1,170.06664590150513,0.16666666666666669,0.06666666666666671,81,-100,1.0,1
4098,4098,2019-10-28,mousesports,Virtus.pro,Mirage,6,16,2,2,1,6,5,10,4925,2337317,7,22,0,2,2,409.80343235179384,0.30000000000000004,0.36666666666666664,-50,-15,0.391304347826087,0
4108,4108,2019-10-28,Hard Legion,Phoenix,Mirage,6,16,2,1,6,9,0,7,4940,2337324,25,44,0,2,2,-23.175820781357288,-0.2,-0.3125,-11,-19,0.0,0
4106,4106,2019-10-28,BIG,fnatic,Train,11,16,2,1,5,10,6,6,4925,2337320,24,3,0,2,2,-226.98801594898373,-0.09999999999999998,-0.3333333333333333,-290,21,0.16666666666666666,0
4110,4110,2019-10-28,Tricked,North,Inferno,10,16,2,1,5,10,5,6,4925,2337319,19,20,2,1,1,47.467039238240204,0.49999999999999994,0.36666666666666664,319,-1,0.5,1
4109,4109,2019-10-28,BIG,fnatic,Inferno,11,16,2,2,4,8,7,8,4925,2337320,24,3,0,2,2,-240.6231062813065,-0.09999999999999998,-0.3333333333333333,-290,21,0.14285714285714285,0
4124,4124,2019-10-28,forZe,Syman,Dust2,11,16,2,2,2,10,9,6,4826,2336569,15,39,1,2,2,150.40540079018228,0.19999999999999996,-0.033333333333333326,308,-24,0.3,0
4123,4123,2019-10-28,forZe,Syman,Mirage,16,19,2,2,6,9,9,6,4826,2336569,15,39,1,2,2,105.35761471764636,0.09999999999999998,-0.06666666666666665,308,-24,0.2727272727272727,0
4122,4122,2019-10-28,HAVU,Phoenix,Dust2,16,9,1,2,7,3,9,6,4771,2336934,30,89,2,1,1,240.88212990820875,0.2,0.24705882352941172,597,-59,1.0,1
4121,4121,2019-10-28,HAVU,Phoenix,Inferno,6,16,2,1,6,9,0,7,4771,2336934,30,89,2,1,1,253.6787035118141,0.3,0.3,597,-59,1.0,1
4120,4120,2019-10-28,HAVU,Phoenix,Train,16,14,1,1,12,3,4,11,4771,2336934,30,89,2,1,1,265.73775427732016,0.3,0.3175438596491228,597,-59,1.0,1
4119,4119,2019-10-28,Tricked,North,Nuke,16,12,1,2,10,3,6,9,4925,2337319,19,20,2,1,1,75.12216263408095,0.49999999999999994,0.39999999999999997,319,-1,1.0,1
4118,4118,2019-10-28,INTZ,eUnited,Train,12,16,2,2,6,7,6,9,4921,2337343,43,38,0,2,2,6.884487230194054,0.4,0.10000000000000003,-61,5,1.0,0
4125,4125,2019-10-28,forZe,Syman,Inferno,16,13,1,1,9,6,7,7,4826,2336569,15,39,1,2,2,63.94071454892173,0.0,-0.09999999999999998,308,-24,0.25,0
4116,4116,2019-10-28,RED Canids,W7M,Overpass,16,8,1,1,8,7,8,1,4780,2335776,213,142,2,0,1,-250.2039284638522,-0.3,-0.4333333333333333,-225,71,0.0,1
4115,4115,2019-10-28,RED Canids,W7M,Nuke,16,9,1,2,4,6,12,3,4780,2335776,213,142,2,0,1,-198.4599609719944,-0.10000000000000003,-0.39999999999999997,-225,71,0.25,1
4114,4114,2019-10-28,INTZ,eUnited,Vertigo,13,16,2,2,7,7,6,9,4921,2337343,43,38,0,2,2,-25.7495145005862,0.30000000000000004,0.10000000000000003,-61,5,0.5,0
4113,4113,2019-10-28,Sprout,forZe,Train,16,12,1,1,9,6,7,6,4826,2337393,25,15,2,1,1,-127.93287456845405,-0.2,-0.2,10,10,0.0,1
4112,4112,2019-10-28,Sprout,forZe,Inferno,16,13,1,1,9,6,7,7,4826,2337393,25,15,2,1,1,-84.65498190805397,-0.09999999999999998,-0.13333333333333336,10,10,0.1111111111111111,1
4111,4111,2019-10-28,Windigo,eSuba,Mirage,12,16,2,2,4,9,8,7,4994,2337398,40,100,12,16,2,207.86461616249608,-0.39999999999999997,0.033333333333333326,470,-60,0.5,0
4126,4126,2019-10-28,Tricked,North,Train,16,6,1,1,10,5,6,1,4925,2337319,19,20,2,1,1,100.30899956239386,0.6000000000000001,0.4333333333333333,319,-1,1.0,1
4117,4117,2019-10-28,Sprout,forZe,Overpass,22,25,2,2,10,5,5,10,4826,2337393,25,15,2,1,1,-45.00869080952748,-0.09999999999999998,-0.10000000000000003,10,10,0.2,1
4069,4069,2019-10-29,paiN,Keyd,Overpass,17,19,2,2,8,7,7,8,4780,2335774,80,182,0,2,2,289.922806299119,0.4,0.30000000000000004,106,-102,0.8333333333333334,0
4068,4068,2019-10-29,TeamOne,ex-Singularity,Nuke,13,16,2,2,5,9,8,7,4921,2337329,61,58,1,2,2,192.173383311105,0.8,0.5,491,3,0.5,0
4067,4067,2019-10-29,TeamOne,ex-Singularity,Mirage,16,11,1,2,11,1,5,10,4921,2337329,61,58,1,2,2,144.08203835097652,0.36666666666666664,0.16666666666666669,491,3,0.0,0
4066,4066,2019-10-29,Ben's Anime Team,TeamOne,Nuke,12,16,2,1,5,10,7,6,4737,2337186,58,61,12,16,2,-73.36754066797857,0.20000000000000007,0.16666666666666663,-480,-3,0.5,0
4065,4065,2019-10-29,MIBR,The Quest,Overpass,16,8,1,2,6,3,10,5,4921,2337345,14,64,2,1,1,229.6010395811379,-0.19999999999999996,-0.19999999999999996,181,-50,0.5,1
4064,4064,2019-10-29,TeamOne,ex-Singularity,Inferno,14,16,2,1,8,7,6,9,4921,2337329,61,58,1,2,2,112.19404549114074,0.19999999999999996,0.033333333333333326,492,3,0.0,0
4063,4063,2019-10-29,MIBR,The Quest,Vertigo,11,16,2,2,5,7,6,9,4921,2337345,14,64,2,1,1,243.07542598571285,-0.19999999999999996,-0.19999999999999996,181,-50,1.0,1
4059,4059,2019-10-29,Bizarre,PC419,Mirage,7,16,2,2,3,5,4,11,4738,2337348,230,148,7,16,2,23.244538044101773,0.0,0.1333333333333333,-9,82,0.5,0
4061,4061,2019-10-29,ATK,Riot Squad,Overpass,16,12,1,2,7,6,9,6,4921,2337344,31,56,2,0,1,177.4300089816129,0.49999999999999994,0.0,96,-25,0.5,1
4060,4060,2019-10-29,ORDER,ZOOWEEMAMA,Dust2,16,8,1,1,12,3,4,5,4738,2337347,68,202,16,8,1,370.92862019388645,0.0,0.3333333333333333,356,-134,0.5,1
4058,4058,2019-10-29,Nemiga,AVANGAR,Dust2,0,16,2,1,0,15,0,1,4736,2337352,39,6,0,16,2,-45.48351994426048,0.7,0.20000000000000007,-182,33,0.0,0
4057,4057,2019-10-29,Gambit Youngsters,Syman,Dust2,16,8,1,1,9,6,7,2,4826,2337394,32,41,2,0,1,-28.945169610164157,0.19999999999999996,-0.033333333333333326,-141,-9,0.0,1
4056,4056,2019-10-29,MIBR,The Quest,Mirage,16,11,1,1,9,6,7,5,4921,2337345,14,64,2,1,1,255.7432286677565,-0.19999999999999996,-0.16666666666666663,181,-50,1.0,1
4070,4070,2019-10-29,paiN,Keyd,Vertigo,11,16,2,1,7,8,4,8,4780,2335774,80,182,0,2,2,236.07108869783337,0.19999999999999996,0.2666666666666667,106,-102,0.7142857142857143,0
4062,4062,2019-10-29,ATK,Riot Squad,Nuke,16,13,1,2,9,5,7,8,4921,2337344,31,56,2,0,1,194.37469865255753,0.49999999999999994,0.06666666666666665,96,-25,0.5555555555555556,1
4072,4072,2019-10-29,Gambit Youngsters,Syman,Inferno,16,7,1,1,9,6,7,1,4826,2337394,32,41,2,0,1,5.714628253342198,0.19999999999999996,0.033333333333333326,-141,-9,0.25,1
4071,4071,2019-10-29,Just Swing,Monstars,Overpass,9,16,2,1,4,11,5,5,4737,2337339,228,103,9,16,2,8.515330875040945,0.0,0.11212121212121207,-13,125,0.5,0
4074,4074,2019-10-29,Phoenix,Virtus.pro,Train,16,11,1,2,10,2,6,9,4736,2337064,89,22,16,11,1,-146.50446601574367,0.09999999999999998,0.06666666666666665,-899,67,0.5,1
4090,4090,2019-10-29,Sprout,Syman,Mirage,16,7,1,2,4,4,12,3,4826,2337410,25,41,2,0,1,-9.225663340721667,-0.09999999999999998,-0.19999999999999996,319,-16,0.5,1
4073,4073,2019-10-29,Spirit,HAVU,Dust2,16,11,1,2,5,7,11,4,4736,2337353,45,30,16,11,1,-108.98170803329481,0.0,-0.23333333333333328,120,15,1.0,1
4089,4089,2019-10-29,GamerLegion,eSuba,Dust2,16,6,1,2,5,2,11,4,4994,2337401,35,100,2,1,1,130.8526801793339,-0.29999999999999993,0.033333333333333326,15,-65,0.5,1
4088,4088,2019-10-29,GamerLegion,eSuba,Inferno,12,16,2,2,3,10,9,6,4994,2337401,35,100,2,1,1,151.33996751279324,-0.29999999999999993,0.06666666666666665,15,-65,1.0,1
4087,4087,2019-10-29,GamerLegion,eSuba,Mirage,16,9,1,2,7,3,9,6,4994,2337401,35,100,2,1,1,170.22049412373394,-0.09999999999999998,0.09999999999999998,15,-65,1.0,1
4085,4085,2019-10-29,Sprout,Syman,Dust2,16,10,1,2,5,6,11,4,4826,2337410,25,41,2,0,1,23.623852001381465,-0.09999999999999998,-0.16666666666666663,319,-16,1.0,1
4084,4084,2019-10-29,pro100,CR4ZY,Train,2,16,2,1,2,13,0,3,4736,2337356,52,16,2,16,2,-418.18736344400486,-0.6,-0.16666666666666663,405,36,0.5,0
4083,4083,2019-10-29,Heretics,CR4ZY,Nuke,16,12,1,2,10,3,6,9,4736,2336864,76,16,16,12,1,-523.6635555227858,-0.8,-0.4666666666666666,48,60,0.5,1
4086,4086,2019-10-29,Movistar Riders,Spirit,Inferno,16,12,1,1,7,8,9,4,4736,2337354,70,45,16,12,1,-198.91662223589287,-0.5,-0.2,-401,25,0.0,1
4081,4081,2019-10-29,Virtus.pro,FaZe,Inferno,16,14,1,2,7,8,9,6,4925,2337395,22,21,2,1,1,-265.8321275355697,-0.2,-0.16666666666666669,89,1,0.38095238095238093,1
4082,4082,2019-10-29,Virtus.pro,FaZe,Mirage,3,16,2,1,3,12,0,4,4925,2337395,22,21,2,1,1,-213.2213570147128,-0.10000000000000003,-0.09999999999999998,89,1,0.4090909090909091,1
4076,4076,2019-10-29,eUnited,ex-Singularity,Train,16,7,1,2,3,5,13,2,4921,2337411,38,58,2,0,1,169.54382260943794,-0.39999999999999997,-0.3,384,-20,0.5,1
4077,4077,2019-10-29,eUnited,ex-Singularity,Vertigo,16,9,1,2,7,3,9,6,4921,2337411,38,58,2,0,1,187.06008623841808,-0.2,-0.2,384,-20,1.0,1
4075,4075,2019-10-29,Virtus.pro,FaZe,Train,16,10,1,1,12,3,4,7,4925,2337395,22,21,2,1,1,-163.72610396312484,0.0,-0.033333333333333326,89,1,0.43478260869565216,1
4079,4079,2019-10-29,Gambit Youngsters,Sprout,Mirage,16,14,1,2,8,7,8,7,4826,2337436,32,25,1,2,2,15.0754897590175,0.19999999999999996,0.19999999999999996,-462,7,1.0,0
4080,4080,2019-10-29,Gambit Youngsters,Sprout,Overpass,7,16,2,1,7,8,0,8,4826,2337436,32,25,1,2,2,-18.3121434111456,0.0,0.16666666666666663,-462,7,0.75,0
4078,4078,2019-10-29,Gambit Youngsters,Sprout,Dust2,9,16,2,2,4,6,5,10,4826,2337436,32,25,1,2,2,-48.627092732707524,-0.19999999999999996,0.16666666666666663,-462,7,0.6,0
4025,4025,2019-10-30,SYF,ORDER,Nuke,2,16,2,2,0,3,2,13,4738,2337419,156,68,2,16,2,-299.5184141134325,0.19999999999999996,-0.1333333333333333,-216,88,0.5,0
4031,4031,2019-10-30,Ascent,INTZ,Mirage,10,16,2,2,5,6,5,10,4737,2337079,107,43,10,16,2,-148.10036227972773,0.10000000000000003,0.07826086956521738,-305,64,0.5,0
4030,4030,2019-10-30,Riot Squad,Big Frames,Train,16,2,1,1,13,2,3,0,4737,2337187,56,144,16,2,1,328.13422033980873,-0.09999999999999998,0.23333333333333334,-18,-88,0.5,1
4029,4029,2019-10-30,TeamOne,INTZ,Overpass,8,16,2,1,8,7,0,9,4737,2337333,61,43,8,16,2,-53.52104248158412,0.29999999999999993,0.09999999999999998,168,18,0.5,0
4028,4028,2019-10-30,Riot Squad,Peeker's Advantage,Inferno,16,7,1,2,6,2,10,5,4737,2337402,56,194,16,7,1,231.19687554904453,0.19999999999999998,0.16666666666666669,14,-138,0.5,1
4032,4032,2019-10-30,North,Tricked,Train,16,9,1,1,8,7,8,2,4980,2337439,20,19,2,0,1,-123.31861953234898,-0.7,-0.4666666666666666,-319,1,0.0,1
4027,4027,2019-10-30,LiViD,Ben's Anime Team,Mirage,16,19,2,2,4,11,11,4,4737,2337189,130,58,16,19,2,-181.4579831129886,-0.6000000000000001,-0.425,38,72,0.5,0
4026,4026,2019-10-30,Bushido Boyz,Monstars,Overpass,10,16,2,1,7,8,3,8,4737,2337334,104,103,10,16,2,6.647976680379998,-0.10000000000000003,0.06666666666666665,13,1,0.5,0
4024,4024,2019-10-30,Chiefs,Buckets,Mirage,16,9,1,1,9,6,7,3,4738,2337420,57,285,16,9,1,436.91467542271334,0.5,0.5666666666666667,616,-228,0.5,1
4015,4015,2019-10-30,Spirit,Heretics,Nuke,16,11,1,1,9,6,7,5,4826,2336634,45,76,1,2,2,118.81670313999484,0.2,0.10000000000000003,610,-31,0.5,0
4022,4022,2019-10-30,MC,Buckets,Vertigo,16,4,1,2,5,0,11,4,4738,2337443,167,285,16,4,1,57.7343081048291,0.4,0.43333333333333335,48,-118,1.0,1
4021,4021,2019-10-30,Virtus.pro,SMASH,Inferno,17,19,2,2,6,9,9,6,4980,2337437,22,36,0,2,2,-229.61092889973884,-0.4,-0.6000000000000001,867,-14,0.25,0
4020,4020,2019-10-30,Virtus.pro,SMASH,Overpass,11,16,2,1,7,8,4,8,4980,2337437,22,36,0,2,2,-243.08470974661554,-0.4,-0.6333333333333333,867,-14,0.2,0
4018,4018,2019-10-30,mousesports,CR4ZY,Inferno,16,10,1,1,8,7,8,3,4980,2337438,9,16,2,0,1,-10.741567339976882,-0.6000000000000001,-0.1333333333333333,788,-7,0.5,1
4017,4017,2019-10-30,mousesports,CR4ZY,Nuke,16,0,1,1,15,0,1,0,4980,2337438,9,16,2,0,1,22.247452477399293,-0.5,-0.09999999999999998,788,-7,0.5714285714285714,1
4016,4016,2019-10-30,Spirit,Heretics,Inferno,8,16,2,2,3,6,5,10,4826,2336634,45,76,1,2,2,76.28084207854272,0.09999999999999998,0.033333333333333326,610,-31,0.0,0
4014,4014,2019-10-30,ZOOWEEMAMA,Jade,Overpass,8,16,2,2,3,6,5,10,4738,2337423,202,172,8,16,2,-52.674920469406516,-0.10000000000000003,-0.06060606060606061,-36,30,0.5,0
4033,4033,2019-10-30,Spirit,Heretics,Dust2,8,16,2,2,3,6,5,10,4826,2336634,45,76,1,2,2,37.36587102614203,0.0,0.0,610,-31,0.0,0
4023,4023,2019-10-30,Rap Gang,Just Swing,Mirage,17,19,2,1,8,7,7,8,4737,2337335,97,228,17,19,2,22.342517159120007,-0.10000000000000003,-0.0389805097451274,6,-131,0.5,0
4034,4034,2019-10-30,AGO,forZe,Dust2,5,16,2,2,2,4,3,12,4736,2337435,54,15,5,16,2,-101.59730928172257,0.19999999999999996,0.09999999999999998,228,39,0.0,0
4019,4019,2019-10-30,ZOOWEEMAMA,MC,Dust2,12,16,2,2,7,6,5,10,4738,2337444,202,167,12,16,2,-35.790193168937776,-0.3,-0.18333333333333335,-46,35,0.0,0
4036,4036,2019-10-30,Winstrike,Windigo,Dust2,10,16,2,1,5,10,5,6,4492,2337316,69,40,1,2,2,-174.19327262030401,0.4,-0.06666666666666665,-346,29,0.0,0
4035,4035,2019-10-30,North,Tricked,Inferno,16,14,1,1,6,9,10,5,4980,2337439,20,19,2,0,1,-80.41465594960187,-0.5,-0.39999999999999997,-319,1,0.3333333333333333,1
4055,4055,2019-10-30,fnatic,Tricked,Nuke,16,13,1,1,11,4,5,9,4925,2337403,3,19,2,0,1,228.97489655996878,-0.30000000000000004,0.033333333333333326,-102,-16,0.5,1
4054,4054,2019-10-30,fnatic,Tricked,Inferno,16,11,1,1,6,9,10,2,4925,2337403,3,19,2,0,1,242.48766453494568,-0.09999999999999998,0.06666666666666665,-102,-16,1.0,1
4053,4053,2019-10-30,Nemiga,AGO,Inferno,16,19,2,1,10,5,5,10,4736,2337433,39,54,16,19,2,215.15831008973532,0.20000000000000007,0.16666666666666663,-296,-15,0.5,0
4052,4052,2019-10-30,GamerLegion,Phoenix,Inferno,10,16,2,1,8,7,2,9,4736,2337434,35,89,10,16,2,223.38313155544415,0.09999999999999998,0.2,145,-54,0.5,0
4051,4051,2019-10-30,Virtus.pro,HAVU,Train,13,16,2,1,9,6,4,10,4826,2337201,22,30,2,1,1,-71.130893851966,0.0,-0.3,307,-8,0.5,1
4049,4049,2019-10-30,Heroic,GamerLegion,Vertigo,16,6,1,1,9,6,7,0,4980,2337440,17,35,2,0,1,192.89834666302204,-0.2,0.033333333333333326,611,-18,0.3333333333333333,1
4048,4048,2019-10-30,Virtus.pro,HAVU,Inferno,19,17,1,2,7,8,8,7,4826,2337201,22,30,2,1,1,-32.66952099031869,0.09999999999999998,-0.26666666666666666,307,-8,1.0,1
4047,4047,2019-10-30,Heroic,GamerLegion,Overpass,22,19,1,2,10,5,5,10,4980,2337440,17,35,2,0,1,208.75716651678704,-0.10000000000000003,0.06666666666666665,611,-18,0.42857142857142855,1
4050,4050,2019-10-30,Virtus.pro,HAVU,Nuke,16,11,1,1,12,3,4,8,4826,2337201,22,30,2,1,1,2.3306161704767874,0.19999999999999996,-0.23333333333333334,307,-8,1.0,1
4045,4045,2019-10-30,Winstrike,Windigo,Overpass,10,16,2,1,9,6,1,10,4492,2337316,69,40,1,2,2,-191.37110422512797,0.4,-0.09999999999999998,-346,29,0.0,0
4044,4044,2019-10-30,Winstrike,Windigo,Vertigo,16,14,1,2,4,11,12,3,4492,2337316,69,40,1,2,2,-207.33503129171277,0.2,-0.16666666666666663,-346,29,0.0,0
4043,4043,2019-10-30,Spirit,HAVU,Dust2,16,4,1,2,3,2,13,2,4826,2337518,45,30,2,1,1,-97.35242878841427,0.09999999999999998,-0.13333333333333336,121,15,1.0,1
4042,4042,2019-10-30,Spirit,HAVU,Inferno,16,8,1,2,8,1,8,7,4826,2337518,45,30,2,1,1,-56.61345985189928,0.2,-0.09999999999999998,121,15,1.0,1
4041,4041,2019-10-30,Spirit,HAVU,Nuke,9,16,2,1,7,8,2,8,4826,2337518,45,30,2,1,1,-19.444831858574616,0.2,-0.06666666666666665,121,15,1.0,1
4040,4040,2019-10-30,DETONA,Isurus,Inferno,12,16,2,2,5,8,7,8,4780,2335775,55,81,0,2,2,106.2832536439521,0.39999999999999997,0.06666666666666665,-120,-26,0.3333333333333333,0
4039,4039,2019-10-30,DETONA,Isurus,Nuke,14,16,2,1,9,6,5,10,4780,2335775,55,81,0,2,2,64.78854317492983,0.3,0.06666666666666665,-120,-26,0.3125,0
4038,4038,2019-10-30,Movistar Riders,Illuminar,Nuke,4,16,2,1,4,11,0,5,4736,2337022,70,23,4,16,2,-164.74734528575573,-0.39999999999999997,-0.16666666666666669,250,47,0.5,0
4046,4046,2019-10-30,MIBR,ATK,Inferno,16,8,1,1,8,7,8,1,4921,2337412,14,31,2,0,1,57.77750197868227,-0.09999999999999998,-0.09999999999999998,134,-17,0.0,1
4037,4037,2019-10-30,MIBR,ATK,Mirage,22,19,1,1,8,7,7,8,4921,2337412,14,31,2,0,1,84.5045156238125,0.09999999999999998,-0.06666666666666665,134,-17,0.25,1
3981,3981,2019-10-31,RED Canids,Keyd,Train,16,13,1,2,7,7,9,6,4780,2335779,213,182,2,0,1,-121.19054175237488,-0.19999999999999996,-0.26666666666666666,-5,31,0.0,1
3983,3983,2019-10-31,Mythic,LiViD,Inferno,16,8,1,2,6,3,10,5,4737,2337337,91,130,16,8,1,61.7050304389586,0.10000000000000003,0.16666666666666666,222,-39,1.0,1
3984,3984,2019-10-31,TeamOne,Big Frames,Inferno,16,3,1,1,12,3,4,0,4737,2337404,61,144,16,3,1,275.8524486673141,0.3,0.23333333333333334,431,-83,1.0,1
3988,3988,2019-10-31,Genuine,SYF,Nuke,16,19,2,2,9,6,6,9,4738,2337448,94,156,16,19,2,243.4779397696068,-0.09999999999999998,0.16666666666666663,-43,-62,0.0,0
3986,3986,2019-10-31,Divine,Ascent,Nuke,16,9,1,1,9,6,7,3,4737,2337190,73,107,16,9,1,64.42118822056477,0.29999999999999993,0.10166666666666674,1,-34,0.5,1
3987,3987,2019-10-31,Mythic,INTZ,Train,3,16,2,2,0,4,3,12,4737,2337521,91,43,3,16,2,-259.6838889643211,0.0,-0.10000000000000003,-52,48,0.5,0
3980,3980,2019-10-31,RED Canids,Keyd,Vertigo,16,11,1,1,5,10,11,1,4780,2335779,213,182,2,0,1,-78.46018365054579,0.0,-0.2,-5,31,0.3333333333333333,1
3985,3985,2019-10-31,MAC-51,Bushido Boyz,Overpass,16,2,1,1,13,2,3,0,4737,2337336,125,104,16,2,1,4.212923903361116,0.10000000000000003,-0.10303030303030303,-39,21,0.5,1
3979,3979,2019-10-31,MAC-51,Just Swing,Dust2,16,8,1,1,11,4,5,4,4737,2337523,125,228,16,8,1,17.602092606134647,0.09999999999999998,-0.12499999999999994,-12,-103,0.5,1
3969,3969,2019-10-31,Lucid Dream,Fallen5,Mirage,16,3,1,2,4,0,12,3,4956,2337464,66,122,16,3,1,231.85675520405402,0.2714285714285714,0.30476190476190473,156,-56,0.5,1
3977,3977,2019-10-31,Ascent,Ben's Anime Team,Inferno,6,16,2,2,2,5,4,11,4737,2337338,107,58,6,16,2,-57.39004805332502,-0.6000000000000001,-0.2070588235294118,8,49,0.5,0
3976,3976,2019-10-31,Genuine,Ground Zero,Overpass,13,16,2,1,8,7,5,9,4738,2337446,94,113,13,16,2,166.77359116933349,0.10000000000000003,0.16666666666666663,-164,-19,1.0,0
3975,3975,2019-10-31,BTRG,GTV.Revolution,Train,16,12,1,1,9,6,7,6,4956,2337471,114,155,16,12,1,-75.70294121187658,-1.0,-0.7,42,-41,0.5,1
3974,3974,2019-10-31,Fallen5,Impunity,Dust2,9,16,2,2,3,7,6,9,4956,2337472,122,201,9,16,2,-7.793092813148405,0.375,0.375,8,-79,0.5,0
3973,3973,2019-10-31,Lucid Dream,Impunity,Mirage,16,14,1,1,9,6,7,8,4956,2337468,66,201,16,14,1,221.75926530044057,-0.30000000000000004,-0.2666666666666667,163,-135,0.5,1
