season,date,event,patch,blue_team,red_team,winner,blue_team_win,elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
7,2017-10-19,Main,7.18,Longzhu_Gaming,Samsung_Galaxy,Samsung_Galaxy,0,-72.97411764613184,0.0,0.15714285714285714,0.1071428571428571,-17,0,-0.5,1.0,0.7
7,2017-10-19,Main,7.18,Longzhu_Gaming,Samsung_Galaxy,Samsung_Galaxy,0,-98.35007493112516,-0.20000000000000007,0.050000000000000044,0.0,-17,0,-0.5,0.75,0.7272727272727273
7,2017-10-20,Main,7.18,SK_Telecom_T1,Misfits_Gaming,SK_Telecom_T1,1,226.6470579476736,0.20000000000000007,0.12857142857142856,0.12857142857142856,53,-1,0.0,0.7741935483870968,0.3333333333333333
7,2017-10-20,Main,7.18,Misfits_Gaming,SK_Telecom_T1,SK_Telecom_T1,0,-240.30322035067957,-0.4,-0.19999999999999996,-0.19999999999999996,-53,0,-0.5,0.75,0.8620689655172413
7,2017-10-20,Main,7.18,SK_Telecom_T1,Misfits_Gaming,Misfits_Gaming,0,253.1339457261247,0.6000000000000001,0.3555555555555556,0.3055555555555556,53,0,0.5,0.78125,0.25
7,2017-10-20,Main,7.18,Misfits_Gaming,SK_Telecom_T1,Misfits_Gaming,1,-201.22371685593544,-0.19999999999999996,-0.30000000000000004,-0.19999999999999996,-53,0,-0.16666666666666669,0.6,0.8666666666666667
7,2017-10-20,Main,7.18,SK_Telecom_T1,Misfits_Gaming,SK_Telecom_T1,1,152.51777277298788,-0.19999999999999996,0.09999999999999998,0.10454545454545461,53,0,0.0,0.7575757575757576,0.4
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,0,23.580359179705283,0.0,0.0,0.03749999999999998,43,1,0.0,0.6875,0.5
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Fnatic,1,-10.588143592141932,-0.20000000000000007,-0.19999999999999996,-0.038235294117647034,43,0,-0.5,0.6666666666666666,0.5555555555555556
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,0,22.386758682362597,0.0,-0.09999999999999998,-0.005555555555555536,43,0,0.0,0.6764705882352942,0.5
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,0,-11.672289210891904,-0.19999999999999996,-0.19999999999999996,-0.02894736842105261,43,0,-0.16666666666666669,0.6571428571428571,0.5454545454545454
7,2017-10-22,Main,7.18,Team_WE,Cloud9,Team_WE,1,53.887510998913285,0.20000000000000007,0.20000000000000007,0.21250000000000002,-27,1,0.0,0.875,0.4090909090909091
7,2017-10-22,Main,7.18,Cloud9,Team_WE,Team_WE,0,-80.96370736754602,-0.6,-0.30000000000000004,-0.2735294117647058,27,0,-0.5,0.6190476190476191,0.75
7,2017-10-22,Main,7.18,Team_WE,Cloud9,Cloud9,0,105.6387877163495,0.8,0.4,0.2833333333333333,-27,0,0.5,0.8888888888888888,0.391304347826087
7,2017-10-22,Main,7.18,Cloud9,Team_WE,Cloud9,1,-64.19823886405288,-0.6000000000000001,-0.30000000000000004,-0.18947368421052635,27,0,-0.16666666666666669,0.5909090909090909,0.7777777777777778
7,2017-10-22,Main,7.18,Team_WE,Cloud9,Team_WE,1,26.351749861112012,0.19999999999999996,0.19999999999999996,0.15000000000000002,-27,0,0.0,0.8,0.4166666666666667
7,2017-10-28,Main,7.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0,-116.05630472306461,0.0,0.10000000000000009,-0.09999999999999998,-45,-1,-0.25,0.625,0.8387096774193549
7,2017-10-28,Main,7.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1,137.74771495352866,0.0,0.0,0.1499999999999999,45,0,0.30000000000000004,0.7647058823529411,0.5833333333333334
7,2017-10-28,Main,7.18,Royal_Never_Give_Up,SK_Telecom_T1,Royal_Never_Give_Up,1,-157.6861361838089,-0.19999999999999996,-0.09999999999999998,-0.19999999999999996,-45,0,-0.33333333333333337,0.5555555555555556,0.84375
7,2017-10-28,Main,7.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1,112.08407386010254,0.0,0.0,0.09999999999999998,45,0,0.2142857142857143,0.7714285714285715,0.5384615384615384
7,2017-10-28,Main,7.18,Royal_Never_Give_Up,SK_Telecom_T1,Royal_Never_Give_Up,1,-134.10457056891778,-0.4,-0.09999999999999998,-0.1499999999999999,-45,0,-0.25,0.6,0.8181818181818182
7,2017-10-29,Main,7.18,Samsung_Galaxy,Team_WE,Samsung_Galaxy,1,55.008865621545965,0.4,0.0,-0.050000000000000044,5,3,0.0,0.7857142857142857,0.7
7,2017-10-29,Main,7.18,Team_WE,Samsung_Galaxy,Samsung_Galaxy,0,-81.9842770463249,-0.6,-0.10000000000000009,0.0,-5,0,-0.5,0.8181818181818182,0.75
7,2017-10-29,Main,7.18,Samsung_Galaxy,Team_WE,Samsung_Galaxy,1,106.57034476396825,0.8,0.20000000000000007,0.0,5,0,0.5,0.8,0.6363636363636364
7,2017-10-29,Main,7.18,Team_WE,Samsung_Galaxy,Team_WE,1,-129.05152601299665,-0.8,-0.4,-0.050000000000000044,-5,0,-0.5,0.75,0.7692307692307693
7,2017-11-04,Main,7.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1,-6.440759451347731,0.20000000000000007,0.20000000000000007,0.04999999999999993,-40,-1,-0.09999999999999998,0.8125,0.7941176470588235
7,2017-11-04,Main,7.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1,26.152388471682116,0.4,0.4,0.09999999999999998,-40,0,0.0,0.8235294117647058,0.7714285714285715
7,2017-11-04,Main,7.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1,55.74820344232421,0.6000000000000001,0.5,0.09999999999999998,-40,0,0.0714285714285714,0.8333333333333334,0.75
8,2018-10-01,Play in,8.19,Gambit_Esports,Kaos_Latin_Gamers,Gambit_Esports,1,-33.34410256387014,-0.25,-0.25,-0.25,0,2,0.0,0.0,0.5
8,2018-10-01,Play in,8.19,DetonatioN_FocusMe,Cloud9,Cloud9,0,-65.13223271156971,0.09999999999999998,0.0,-0.09999999999999998,-48,-345,0.0,0.5,0.4
8,2018-10-01,Play in,8.19,G_2d-Rex,Kaos_Latin_Gamers,G_2d-Rex,1,43.63310801459852,0.3,0.3,0.3,-5,-1,0.0,0.5,0.3333333333333333
8,2018-10-01,Play in,8.19,DetonatioN_FocusMe,KaBuM_21-_Esports,DetonatioN_FocusMe,1,40.37581205425272,-0.2,-0.16666666666666666,-0.16666666666666666,-5,-1464,0.0,0.0,0.0
8,2018-10-01,Play in,8.19,Gambit_Esports,G_2d-Rex,G_2d-Rex,0,-55.916618366152306,-0.8,-0.8,-0.8,4,0,0.0,0.3333333333333333,0.5
8,2018-10-01,Play in,8.19,Cloud9,KaBuM_21-_Esports,Cloud9,1,145.72739472282933,0.39999999999999997,0.35714285714285715,0.5071428571428571,42,0,0.5,0.6086956521739131,0.0
8,2018-10-02,Play in,8.19,Ascension_Gaming,G2_Esports,G2_Esports,0,19.54090342059112,-0.09999999999999998,0.09999999999999998,0.16666666666666669,-12,-355,0.0,0.5,0.16666666666666666
8,2018-10-02,Play in,8.19,Dire_Wolves,EDward_Gaming,EDward_Gaming,0,-45.06026724625576,-0.2,-0.09999999999999998,-0.14999999999999997,-33,21,0.0,0.3333333333333333,0.35
8,2018-10-02,Play in,8.19,Ascension_Gaming,Papara_SuperMassive,Papara_SuperMassive,0,-16.898944180871467,-0.5,-0.5,-0.5,1,1,0.0,0.0,0.5
8,2018-10-02,Play in,8.19,Dire_Wolves,INFINITY,Dire_Wolves,1,-63.84817020961327,-0.5,-0.33333333333333337,-0.33333333333333337,6,1,0.0,0.25,0.5
8,2018-10-02,Play in,8.19,G2_Esports,Papara_SuperMassive,Papara_SuperMassive,0,-17.864347218139528,-0.4,-0.5,-0.6153846153846154,12,0,0.0,0.5,1.0
8,2018-10-02,Play in,8.19,EDward_Gaming,INFINITY,EDward_Gaming,1,27.99266556389034,0.6,0.3,0.4,38,0,0.0,0.5555555555555556,0.0
8,2018-10-03,Play in,8.19,DetonatioN_FocusMe,KaBuM_21-_Esports,DetonatioN_FocusMe,1,78.3304143450539,0.3,0.375,0.375,-6,0,0.5,0.5,0.0
8,2018-10-03,Play in,8.19,Cloud9,DetonatioN_FocusMe,Cloud9,1,74.2577319305176,0.13333333333333341,-0.16666666666666663,0.033333333333333326,47,2,0.5,0.625,0.5
8,2018-10-03,Play in,8.19,Kaos_Latin_Gamers,G_2d-Rex,G_2d-Rex,0,-85.08229523065484,-0.8,-0.8333333333333334,-0.8333333333333334,4,0,-0.5,0.0,1.0
8,2018-10-03,Play in,8.19,KaBuM_21-_Esports,Cloud9,Cloud9,0,-190.1248912456001,-0.6000000000000001,-0.3888888888888889,-0.5888888888888888,-42,0,-0.5,0.3333333333333333,0.4230769230769231
8,2018-10-03,Play in,8.19,Kaos_Latin_Gamers,Gambit_Esports,Gambit_Esports,0,-14.430082576400764,-0.2,-0.023809523809523808,-0.023809523809523808,1,-2,-0.5,0.0,0.0
8,2018-10-03,Play in,8.19,KaBuM_21-_Esports,DetonatioN_FocusMe,KaBuM_21-_Esports,1,-98.62929302998009,-0.5,-0.4,-0.4,6,0,-0.5,0.25,0.0
8,2018-10-03,Play in,8.19,G_2d-Rex,Gambit_Esports,G_2d-Rex,1,79.63297059247566,0.6,0.7142857142857143,0.7142857142857143,-4,0,0.5,1.0,0.3333333333333333
8,2018-10-04,Play in,8.19,G2_Esports,Papara_SuperMassive,G2_Esports,1,-48.220428499962054,-0.4,-0.5,-0.6428571428571428,12,0,-0.5,0.42857142857142855,1.0
8,2018-10-04,Play in,8.19,EDward_Gaming,Dire_Wolves,EDward_Gaming,1,68.73919102120317,0.6000000000000001,0.11428571428571432,0.1642857142857143,33,0,0.5,0.5789473684210527,0.0
8,2018-10-04,Play in,8.19,G2_Esports,Ascension_Gaming,G2_Esports,1,32.507815744272875,0.6,0.5,0.4,13,-2,0.5,0.5,0.5
8,2018-10-04,Play in,8.19,INFINITY,Dire_Wolves,INFINITY,1,24.19429126855539,-0.2,-0.25,-0.25,-6,2,-0.5,0.5,0.0
8,2018-10-04,Play in,8.19,Papara_SuperMassive,Ascension_Gaming,Papara_SuperMassive,1,58.822590399571936,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.5,0.5,0.0
8,2018-10-04,Play in,8.19,INFINITY,EDward_Gaming,INFINITY,1,-55.40751123936798,-0.6666666666666667,-0.16666666666666669,-0.16666666666666669,-38,0,-0.5,1.0,0.38095238095238093
8,2018-10-04,Play in,8.19,Papara_SuperMassive,G2_Esports,G2_Esports,0,10.616857350290047,-0.050000000000000044,0.15000000000000002,0.3125,-12,0,0.0,1.0,0.2857142857142857
8,2018-10-06,Play in,8.19,DetonatioN_FocusMe,EDward_Gaming,EDward_Gaming,0,-37.632479481007294,-0.4,-0.09999999999999998,-0.09999999999999998,-37,1,0.0,0.6666666666666666,0.36363636363636365
8,2018-10-06,Play in,8.19,EDward_Gaming,DetonatioN_FocusMe,EDward_Gaming,1,66.17989155808505,0.4,0.26666666666666666,0.16666666666666669,37,0,0.5,0.6,0.0
8,2018-10-06,Play in,8.19,DetonatioN_FocusMe,EDward_Gaming,EDward_Gaming,0,-92.15716363404431,-0.6000000000000001,-0.41428571428571426,-0.2142857142857143,-37,0,-0.5,0.5,0.391304347826087
8,2018-10-06,Play in,8.19,Cloud9,Gambit_Esports,Cloud9,1,160.90285470883464,0.4,0.35,0.44999999999999996,44,0,0.0,0.64,0.25
8,2018-10-06,Play in,8.19,Gambit_Esports,Cloud9,Gambit_Esports,1,-179.05901021910358,-0.6,-0.47777777777777775,-0.47777777777777775,-44,0,-0.5,0.25,0.4444444444444444
8,2018-10-06,Play in,8.19,Cloud9,Gambit_Esports,Cloud9,1,131.8871319112368,0.4,0.39999999999999997,0.35000000000000003,44,0,0.0,0.6538461538461539,0.2
8,2018-10-06,Play in,8.19,Gambit_Esports,Cloud9,Gambit_Esports,1,-152.29156393785206,-0.4,-0.5,-0.3772727272727273,-44,0,-0.16666666666666669,0.4,0.42857142857142855
8,2018-10-06,Play in,8.19,Cloud9,Gambit_Esports,Cloud9,1,107.0992592313487,0.19999999999999996,0.29999999999999993,0.26666666666666666,44,0,0.0,0.6666666666666666,0.16666666666666666
8,2018-10-07,Play in,8.19,Papara_SuperMassive,G_2d-Rex,G_2d-Rex,0,-42.980154098559524,-0.4,-0.4,-0.4,1,-1,0.0,0.5,1.0
8,2018-10-07,Play in,8.19,G_2d-Rex,Papara_SuperMassive,G_2d-Rex,1,71.04160617692423,0.6,0.5,0.5,-1,0,0.5,1.0,0.6666666666666666
8,2018-10-07,Play in,8.19,Papara_SuperMassive,G_2d-Rex,G_2d-Rex,0,-96.58812213614374,-0.8,-0.5714285714285714,-0.5714285714285714,1,0,-0.5,0.3333333333333333,1.0
8,2018-10-07,Play in,8.19,G_2d-Rex,Papara_SuperMassive,Papara_SuperMassive,0,119.91433744515234,0.8,0.625,0.625,-1,0,0.5,1.0,0.5
8,2018-10-07,Play in,8.19,INFINITY,G2_Esports,G2_Esports,0,-31.586093709341185,-0.30000000000000004,-0.19999999999999996,0.02941176470588236,-13,0,0.0,1.0,0.375
8,2018-10-07,Play in,8.19,G2_Esports,INFINITY,G2_Esports,1,60.68489537640562,0.4,0.29999999999999993,0.09999999999999998,13,0,0.5,0.5555555555555556,0.0
8,2018-10-07,Play in,8.19,INFINITY,G2_Esports,G2_Esports,0,-87.15176396055176,-0.6,-0.46666666666666673,-0.19298245614035087,-13,0,-0.5,0.6666666666666666,0.4444444444444444
8,2018-10-07,Play in,8.19,G2_Esports,INFINITY,INFINITY,0,111.28901594793706,0.6,0.5142857142857143,0.26428571428571435,13,0,0.5,0.6,0.0
8,2018-10-10,Main,8.19,Gen_2e-G,Team_Vitality,Team_Vitality,0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
8,2018-10-10,Main,8.19,Royal_Never_Give_Up,Cloud9,Royal_Never_Give_Up,1,14.71928976254344,-0.19999999999999996,-0.19999999999999996,0.0,-32,343,0.0,0.6363636363636364,0.41379310344827586
8,2018-10-10,Main,8.19,Kwangdong_Freecs,G2_Esports,G2_Esports,0,-50.27735476531166,-0.30000000000000004,-0.30000000000000004,-0.050000000000000044,-21,-4,0.0,0.5,0.5
8,2018-10-10,Main,8.19,Phong_V_c5-_a9-_Buffalo,Flash_Wolves,Flash_Wolves,0,63.58764986860888,0.3,0.2,0.15000000000000002,-22,-362,0.0,0.5,0.36363636363636365
8,2018-10-10,Main,8.19,EDward_Gaming,MAD_Team,EDward_Gaming,1,57.258749315743444,0.30000000000000004,0.30000000000000004,0.0,45,5,0.0,0.6190476190476191,0.5
8,2018-10-10,Main,8.19,KT_Rolster,Team_Liquid,KT_Rolster,1,28.081898161599383,-0.09999999999999998,0.09999999999999998,0.09999999999999998,10,1089,0.0,0.6,0.5
8,2018-10-11,Main,8.19,Gen_2e-G,Royal_Never_Give_Up,Royal_Never_Give_Up,0,-138.83904243812708,-0.6,-0.6,-0.6,-25,0,0.0,0.0,0.5
8,2018-10-11,Main,8.19,Team_Vitality,Cloud9,Cloud9,0,-61.474638859891,0.6,0.30000000000000004,0.4,-57,0,0.0,0.5,0.4
8,2018-10-11,Main,8.19,Invictus_Gaming,G_2d-Rex,Invictus_Gaming,1,-105.39642515437845,-0.4,-0.575,-0.5113636363636364,3,1092,0.0,0.5,1.0
8,2018-10-11,Main,8.19,100_Thieves,Fnatic,Fnatic,0,-52.0566961394336,0.3,0.0,-0.050000000000000044,-63,-356,0.0,0.5,0.5555555555555556
8,2018-10-11,Main,8.19,Phong_V_c5-_a9-_Buffalo,G2_Esports,Phong_V_c5-_a9-_Buffalo,1,-82.8740804447848,-0.8,-0.8,-0.6,-21,0,0.0,0.0,0.5454545454545454
8,2018-10-11,Main,8.19,Flash_Wolves,Kwangdong_Freecs,Flash_Wolves,1,-30.99092418913574,0.4,0.3,0.4,22,0,0.0,0.36363636363636365,0.5
8,2018-10-12,Main,8.19,Cloud9,Gen_2e-G,Gen_2e-G,0,116.59894984056496,0.6,0.7,0.6,57,0,0.0,0.6785714285714286,0.5
8,2018-10-12,Main,8.19,Royal_Never_Give_Up,Team_Vitality,Royal_Never_Give_Up,1,129.96335341880103,0.30000000000000004,0.09999999999999998,0.15000000000000002,25,0,0.0,0.6666666666666666,1.0
8,2018-10-12,Main,8.19,100_Thieves,G_2d-Rex,100_Thieves,1,-62.06657329930613,-0.6,-0.7777777777777778,-0.7777777777777778,-8,0,0.0,0.0,0.8
8,2018-10-12,Main,8.19,Fnatic,Invictus_Gaming,Invictus_Gaming,0,81.20734334752729,-0.19999999999999996,0.3,0.1833333333333333,52,0,0.5,0.6388888888888888,0.2
8,2018-10-12,Main,8.19,Team_Liquid,EDward_Gaming,EDward_Gaming,0,-85.3550922249483,-0.8,-0.9,-0.55,-45,0,0.0,0.5,0.4166666666666667
8,2018-10-12,Main,8.19,MAD_Team,KT_Rolster,KT_Rolster,0,-56.17824107080423,-0.4,-0.6,-0.6363636363636364,-10,0,0.0,0.5,0.6
8,2018-10-13,Main,8.19,KT_Rolster,EDward_Gaming,KT_Rolster,1,-26.56527390860265,-0.4,-0.30000000000000004,0.11666666666666659,-35,0,0.0,0.6666666666666666,0.44
8,2018-10-13,Main,8.19,Team_Liquid,MAD_Team,Team_Liquid,1,-0.03409535565060651,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8,2018-10-13,Main,8.19,G_2d-Rex,Fnatic,Fnatic,0,-16.386242407108966,0.0,0.19999999999999996,0.1499999999999999,-55,0,0.0,0.75,0.5714285714285714
8,2018-10-13,Main,8.19,Invictus_Gaming,100_Thieves,Invictus_Gaming,1,-1.064845912984083,0.09999999999999998,-0.09999999999999998,-0.038461538461538436,11,0,0.0,0.5714285714285714,0.5
8,2018-10-13,Main,8.19,G2_Esports,Flash_Wolves,G2_Esports,1,71.50048667301098,0.0,0.39999999999999997,0.19999999999999996,-1,0,0.0,0.5454545454545454,0.4166666666666667
8,2018-10-13,Main,8.19,Kwangdong_Freecs,Phong_V_c5-_a9-_Buffalo,Kwangdong_Freecs,1,-31.973746332856308,-0.5,-0.5,-0.5,0,0,0.0,0.0,0.5
8,2018-10-14,Main,8.19,Royal_Never_Give_Up,Cloud9,Royal_Never_Give_Up,1,73.54839186930872,0.4,0.09999999999999998,0.09999999999999998,-32,0,0.5,0.6923076923076923,0.41935483870967744
8,2018-10-14,Main,8.19,Royal_Never_Give_Up,Gen_2e-G,Royal_Never_Give_Up,1,160.45665595887544,0.6666666666666667,0.36666666666666664,0.36666666666666664,26,-2,0.5,0.7142857142857143,1.0
8,2018-10-14,Main,8.19,Cloud9,Team_Vitality,Cloud9,1,64.31094813372329,0.06666666666666671,0.16666666666666669,0.16666666666666669,58,-2,0.5,0.6551724137931034,0.5
8,2018-10-14,Main,8.19,Cloud9,Royal_Never_Give_Up,Cloud9,1,-94.8967911646298,-0.6,-0.19999999999999996,-0.19999999999999996,32,0,-0.5,0.6666666666666666,0.5333333333333333
8,2018-10-14,Main,8.19,Team_Vitality,Gen_2e-G,Team_Vitality,1,-6.704981670906363,0.0,0.0,0.0,0,0,0.5,0.0,0.5
8,2018-10-14,Main,8.19,Gen_2e-G,Cloud9,Cloud9,0,-120.32281262950733,-0.39999999999999997,-0.3,-0.39999999999999997,-58,0,0.5,0.0,0.40625
8,2018-10-14,Main,8.19,Team_Vitality,Royal_Never_Give_Up,Team_Vitality,1,-148.7778475368791,-0.4,-0.29999999999999993,-0.29999999999999993,-26,0,-0.5,0.5,0.5
8,2018-10-15,Main,8.19,Flash_Wolves,G2_Esports,G2_Esports,0,-97.00646794925478,-0.19999999999999996,-0.5,-0.30000000000000004,1,0,-0.5,0.4166666666666667,0.5
8,2018-10-15,Main,8.19,G2_Esports,Kwangdong_Freecs,Kwangdong_Freecs,0,82.28633722399104,0.26666666666666666,0.46666666666666673,0.3166666666666667,22,-2,0.5,0.5833333333333334,0.0
8,2018-10-15,Main,8.19,Flash_Wolves,Phong_V_c5-_a9-_Buffalo,Phong_V_c5-_a9-_Buffalo,0,-35.047798498177144,0.06666666666666671,-0.033333333333333326,-0.033333333333333326,23,-2,0.5,0.38461538461538464,0.0
8,2018-10-15,Main,8.19,Phong_V_c5-_a9-_Buffalo,Kwangdong_Freecs,Kwangdong_Freecs,0,-8.291544530450665,0.0,0.0,0.0,0,0,-0.5,0.5,0.5
8,2018-10-15,Main,8.19,Flash_Wolves,G2_Esports,Flash_Wolves,1,-114.96830929837847,-0.19999999999999996,-0.39999999999999997,-0.35000000000000003,1,0,-0.5,0.35714285714285715,0.5384615384615384
8,2018-10-15,Main,8.19,G2_Esports,Phong_V_c5-_a9-_Buffalo,G2_Esports,1,45.64651485188688,0.0,0.19999999999999996,0.25,22,0,-0.5,0.5384615384615384,0.5
8,2018-10-15,Main,8.19,Kwangdong_Freecs,Flash_Wolves,Kwangdong_Freecs,1,66.63111392714814,0.19999999999999996,0.19999999999999996,0.3,-23,0,-0.5,0.5,0.38461538461538464
8,2018-10-16,Main,8.19,KT_Rolster,MAD_Team,KT_Rolster,1,116.27122804057876,0.8,0.7,0.6923076923076923,10,0,0.5,0.7142857142857143,0.0
8,2018-10-16,Main,8.19,EDward_Gaming,Team_Liquid,Team_Liquid,0,76.42546187175208,0.46666666666666673,0.46666666666666673,0.21666666666666673,45,0,0.5,0.6363636363636364,0.0
8,2018-10-16,Main,8.19,EDward_Gaming,KT_Rolster,EDward_Gaming,1,-38.17739160776023,-0.4,0.0,-0.2142857142857143,35,0,-0.5,0.6086956521739131,0.6666666666666666
8,2018-10-16,Main,8.19,MAD_Team,Team_Liquid,Team_Liquid,0,-62.26971532422499,-0.5,-0.5,-0.5,0,0,-0.5,0.0,0.5
8,2018-10-16,Main,8.19,MAD_Team,EDward_Gaming,EDward_Gaming,0,-130.6812900481632,-0.6,-0.7,-0.55,-45,0,-0.5,0.0,0.4230769230769231
8,2018-10-16,Main,8.19,Team_Liquid,KT_Rolster,KT_Rolster,0,-44.76140483997733,-0.20000000000000007,0.0,-0.06666666666666665,-10,0,-0.5,0.5,0.5714285714285714
8,2018-10-17,Main,8.19,Fnatic,Invictus_Gaming,Fnatic,1,41.05807003839891,-0.19999999999999996,0.0,0.050000000000000044,52,0,0.16666666666666663,0.6216216216216216,0.3333333333333333
8,2018-10-17,Main,8.19,Invictus_Gaming,Fnatic,Fnatic,0,-69.29398785221292,0.0,0.0,-0.1333333333333333,-52,0,-0.25,0.625,0.5862068965517241
8,2018-10-17,Main,8.19,G_2d-Rex,100_Thieves,100_Thieves,0,25.21316800315003,-0.1333333333333333,0.26666666666666666,0.30303030303030304,8,0,-0.5,0.6,0.0
8,2018-10-17,Main,8.19,100_Thieves,Invictus_Gaming,Invictus_Gaming,0,13.094347784439833,-0.09999999999999998,0.0,0.0625,-12,0,-0.5,0.5,0.2857142857142857
8,2018-10-17,Main,8.19,Fnatic,G_2d-Rex,Fnatic,1,91.00570924558792,0.8,0.0,0.016666666666666607,56,0,0.5,0.631578947368421,0.6666666666666666
8,2018-10-17,Main,8.19,G_2d-Rex,Invictus_Gaming,Invictus_Gaming,0,-24.51568705888394,-0.6,-0.19999999999999996,0.0678733031674208,-4,0,-0.5,0.5,0.375
8,2018-10-17,Main,8.19,Fnatic,100_Thieves,Fnatic,1,110.40577878586032,0.4,0.19999999999999996,0.19999999999999996,64,0,0.5,0.6410256410256411,0.5
8,2018-10-20,Main,8.19,Royal_Never_Give_Up,G2_Esports,G2_Esports,0,80.36506809548837,0.0,0.09999999999999998,0.0,4,1,0.0,0.7333333333333333,0.5
8,2018-10-20,Main,8.19,G2_Esports,Royal_Never_Give_Up,G2_Esports,1,-41.092416727942236,0.19999999999999996,0.0,0.09999999999999998,-4,0,0.16666666666666663,0.5714285714285714,0.47058823529411764
8,2018-10-20,Main,8.19,Royal_Never_Give_Up,G2_Esports,Royal_Never_Give_Up,1,5.325214901256459,-0.39999999999999997,0.0,-0.1499999999999999,4,0,-0.25,0.6875,0.5333333333333333
8,2018-10-20,Main,8.19,G2_Esports,Royal_Never_Give_Up,G2_Esports,1,-36.8347828873093,0.39999999999999997,0.0,0.1499999999999999,-4,0,0.09999999999999998,0.6,0.4444444444444444
8,2018-10-20,Main,8.19,Royal_Never_Give_Up,G2_Esports,Royal_Never_Give_Up,1,1.4548281313036568,-0.6000000000000001,-0.09999999999999998,-0.1499999999999999,4,0,-0.16666666666666669,0.7058823529411765,0.5
8,2018-10-20,Main,8.19,KT_Rolster,Invictus_Gaming,Invictus_Gaming,0,55.78435905573883,0.20000000000000007,0.0,0.1875,-2,1,0.0,0.75,0.4444444444444444
8,2018-10-20,Main,8.19,KT_Rolster,Invictus_Gaming,KT_Rolster,1,18.690130400048247,0.0,0.0,0.12074303405572762,-2,0,-0.5,0.6666666666666666,0.5
8,2018-10-20,Main,8.19,KT_Rolster,Invictus_Gaming,KT_Rolster,1,48.97036436944995,0.0,0.09999999999999998,0.16666666666666663,-2,0,0.0,0.7,0.45454545454545453
8,2018-10-20,Main,8.19,KT_Rolster,Invictus_Gaming,Invictus_Gaming,0,76.48965965468801,0.0,0.20000000000000007,0.23421052631578948,-2,0,0.16666666666666663,0.7272727272727273,0.4166666666666667
8,2018-10-20,Main,8.19,KT_Rolster,Invictus_Gaming,Invictus_Gaming,0,37.556356273467145,0.0,0.09999999999999998,0.2,-2,0,0.0,0.6666666666666666,0.46153846153846156
8,2018-10-21,Main,8.19,EDward_Gaming,Fnatic,Fnatic,0,-37.092230672741834,-0.4,0.0,0.0,-19,1,-0.5,0.625,0.6
8,2018-10-21,Main,8.19,Fnatic,EDward_Gaming,Fnatic,1,65.68883047584336,0.6,0.0,0.0,19,0,0.5,0.65,0.4444444444444444
8,2018-10-21,Main,8.19,Fnatic,EDward_Gaming,Fnatic,1,91.70974039821954,0.6,0.20000000000000007,0.050000000000000044,19,0,0.5,0.6585365853658537,0.42857142857142855
8,2018-10-21,Main,8.19,Fnatic,EDward_Gaming,EDward_Gaming,0,115.45382241048378,0.6,0.4,0.09999999999999998,19,0,0.5,0.6666666666666666,0.41379310344827586
8,2018-10-21,Main,8.19,Cloud9,Kwangdong_Freecs,Cloud9,1,66.18896057585653,-0.20000000000000007,-0.06666666666666665,-0.016666666666666607,58,1,0.0,0.6774193548387096,0.6666666666666666
8,2018-10-21,Main,8.19,Cloud9,Kwangdong_Freecs,Cloud9,1,92.1654269568362,0.0,0.02857142857142858,0.12857142857142856,58,0,0.5,0.6875,0.5
8,2018-10-21,Main,8.19,Cloud9,Kwangdong_Freecs,Cloud9,1,115.87034561507471,0.4,0.19999999999999996,0.19999999999999996,58,0,0.5,0.696969696969697,0.4
8,2018-10-27,Main,8.19,Invictus_Gaming,G2_Esports,Invictus_Gaming,1,-13.697213166393112,0.0,0.0,-0.15000000000000002,-10,0,0.0,0.5555555555555556,0.47058823529411764
8,2018-10-27,Main,8.19,Invictus_Gaming,G2_Esports,Invictus_Gaming,1,19.563693608184394,0.19999999999999996,0.09999999999999998,-0.09999999999999998,-10,0,0.5,0.6,0.4444444444444444
8,2018-10-27,Main,8.19,Invictus_Gaming,G2_Esports,Invictus_Gaming,1,49.76371282627065,0.6000000000000001,0.29999999999999993,0.0,-10,0,0.5,0.6363636363636364,0.42105263157894735
