elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
-84.23683769236959,-0.4,-0.3,-0.1333333333333334,-9,0,-0.5,0.5,0.8
-1.948221058756644,-0.4,0.0999999999999999,-0.0342105263157894,1,1,0.5,0.8,0.6
-30.231214851272853,0.2,-0.0999999999999999,0.0,-1,0,-0.5,0.7777777777777778,0.5
-4.546177107976746,-0.2,-0.0999999999999999,-0.05,1,0,0.25,0.8181818181818182,0.5454545454545454
-27.8725173821349,-0.2,0.0999999999999999,0.0,-1,0,-0.3,0.8,0.4545454545454545
57.31085676559269,0.4,0.0,0.0999999999999999,1,0,0.3333333333333333,0.8333333333333334,0.5
57.38174026336651,0.4,0.3,0.2,-3,1,0.0,0.7272727272727273,0.5
-84.14422180773386,-0.6,-0.4,-0.2999999999999999,3,0,-0.5,0.7692307692307693,0.8181818181818182
44.54230307988496,0.2,0.2,0.2,-3,0,0.0,0.75,0.4615384615384615
-72.46213481420159,-0.4,-0.2,-0.25,3,0,-0.1666666666666666,0.7857142857142857,0.75
0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
-15.963057035029578,-0.3,-0.0555555555555555,-0.0555555555555555,9,1093,0.0,0.5,0.5
7.071860321517306,-0.0999999999999999,0.0,0.0,12,362,0.0,0.6666666666666666,0.5
144.13273668285183,0.3,0.3,0.3333333333333333,18,727,0.0,0.8,0.5
10.23126981600035,0.0,-0.0285714285714285,0.0,7,-13,0.0,0.6666666666666666,0.25
63.1007514947446,0.0,-0.1,0.15,27,-723,0.0,0.6875,0.0
16.771552066706818,0.4,0.5,0.5,9,0,0.0,0.6666666666666666,0.5
-32.7346091017364,-1.0,-1.0,-1.0,0,0,0.0,0.5,1.0
-32.4649420021683,-0.6,-0.5,-0.5384615384615384,-12,0,0.0,0.5,0.3333333333333333
-169.52581836350282,-0.8,-0.8,-0.8421052631578947,-18,0,0.0,0.5,0.875
0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
27.805220942326287,0.0999999999999999,0.0,0.15,-29,-365,0.0,0.5,0.3076923076923077
-82.93798113674188,-0.1999999999999999,-0.025,-0.2249999999999999,-25,0,0.0,0.6666666666666666,0.5625
-47.70325295470843,-0.2,-0.0666666666666667,-0.1333333333333333,-9,0,0.0,0.6666666666666666,0.25
58.527469937265096,0.8,0.5,0.65,-29,0,0.0,0.5,0.2857142857142857
-30.72224899493881,-1.0,-1.0,-1.0,0,0,0.0,0.0,0.5
0.2051866156434698,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-125.3547312782191,-0.4,-0.3,-0.2785714285714286,-6,0,0.0,0.7142857142857143,0.8888888888888888
-31.99667134679862,-0.5,-0.5,-0.5,0,0,0.0,0.0,0.0
-17.502832515241835,-0.0999999999999999,0.0,-0.0454545454545454,-9,0,0.0,0.5,0.4285714285714285
-8.083386822719376,0.1999999999999999,0.2,-0.05,-18,0,-0.1666666666666666,0.7142857142857143,0.5294117647058824
-39.9794325903747,-0.6,-0.1587301587301587,-0.1587301587301587,-2,0,0.0,0.5,0.2
-0.0188061315827781,0.0,0.0,0.0,0,0,0.0,1.0,1.0
-25.268525063786683,0.2,0.4,0.35,29,0,0.0,0.5,0.5
-12.953330185538787,-0.2666666666666666,-0.1666666666666666,-0.1666666666666666,-9,0,-0.5,0.5,0.375
32.003233481668985,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,-0.5,1.0,0.0
18.17053794265098,0.0999999999999999,0.0999999999999999,0.0384615384615384,-9,0,-0.5,1.0,0.3333333333333333
-5.004690079899547,0.0,0.0,0.0,0,0,0.5,0.5,0.0
29.3258112453193,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,-0.5,1.0,0.0
-46.62890951078293,-0.1999999999999999,-0.3,-0.1714285714285714,9,0,-0.5,0.75,0.5
213.4992564855154,1.0,0.8,0.9,18,0,0.5,0.8181818181818182,0.0
35.02762674654741,0.0666666666666667,0.0666666666666667,0.2,12,0,0.5,0.625,0.0
-202.948734553368,-0.75,-0.55,-0.65,-18,0,-0.5,0.5,0.9
-88.8496812786841,-0.6,-0.5,-0.5625,-12,0,-0.5,0.0,0.4285714285714285
-29.44318645018643,-0.2,-0.2,-0.2,0,0,-0.5,0.0,0.0
134.73053080281352,0.1999999999999999,0.3,0.3117647058823529,6,0,0.5,0.8333333333333334,0.5
-9.054697349341268,-0.2,-0.4,-0.4,-29,0,-0.5,0.0,0.2666666666666666
32.017074022854786,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.5,1.0,1.0
59.192357606933456,0.5,0.5,0.5,0,0,0.5,0.5,0.0
-85.89492828179073,-0.55,-0.45,-0.4,29,0,-0.5,0.5294117647058824,1.0
55.539067449894446,0.4,0.4,0.4,0,0,0.5,0.5,0.5
-76.3946614476663,-0.3999999999999999,-0.3,-0.25,29,0,-0.5,0.5,1.0
69.56281485334557,0.2,0.1999999999999999,0.1294117647058823,7,0,0.5,0.75,0.1666666666666666
25.74047335593445,-0.3999999999999999,-0.2,0.0454545454545454,24,7,-0.5,0.7058823529411765,0.2857142857142857
54.714817150342014,0.6000000000000001,0.2249999999999999,0.125,10,-7,0.5,0.6666666666666666,0.0
-45.532872532874535,0.0,0.0444444444444444,-0.0555555555555555,-27,0,-0.5,0.6,0.5
-27.557790992948867,-0.1999999999999999,-0.0999999999999999,-0.057017543859649,-7,0,0.0,0.75,0.3333333333333333
58.99771028857936,0.1999999999999999,0.0999999999999999,0.0499999999999999,17,0,0.0,0.7222222222222222,0.3
21.340341208160908,0.1999999999999999,0.0999999999999999,0.0615384615384615,3,0,-0.5,0.8,0.25
-8.88895017971845,-0.2,0.0,0.0,0,-2,0.0,0.3333333333333333,0.3333333333333333
-23.92957380291591,0.0,-0.1428571428571429,-0.1428571428571429,0,0,-0.5,1.0,1.0
-10.27094293043001,-0.4,0.0,0.0,0,0,0.0,0.5,0.25
-22.67477039610003,0.0,-0.111111111111111,-0.111111111111111,0,0,-0.1666666666666666,1.0,0.75
182.86009831441768,0.4,0.3,0.4,10,2,0.0,0.8461538461538461,0.25
