season,date,event,patch,blue_team,red_team,winner,blue_team_win
6,2016-10-14,Main,6.18,Samsung_Galaxy,Cloud9,Samsung_Galaxy,1
6,2016-10-15,Main,6.18,ROX_Tigers,EDward_Gaming,EDward_Gaming,0
6,2016-10-15,Main,6.18,EDward_Gaming,ROX_Tigers,ROX_Tigers,0
6,2016-10-15,Main,6.18,ROX_Tigers,EDward_Gaming,ROX_Tigers,1
6,2016-10-15,Main,6.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-15,Main,6.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1
6,2016-10-16,Main,6.18,H2k_2d-Gaming,Albus_NoX_Luna,H2k_2d-Gaming,1
6,2016-10-16,Main,6.18,Albus_NoX_Luna,H2k_2d-Gaming,H2k_2d-Gaming,0
6,2016-10-16,Main,6.18,H2k_2d-Gaming,Albus_NoX_Luna,H2k_2d-Gaming,1
6,2016-10-16,Main,6.18,EDward_Gaming,ROX_Tigers,ROX_Tigers,0
6,2016-10-21,Main,6.18,SK_Telecom_T1,ROX_Tigers,ROX_Tigers,0
6,2016-10-21,Main,6.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-22,Main,6.18,H2k_2d-Gaming,Samsung_Galaxy,Samsung_Galaxy,0
6,2016-10-22,Main,6.18,Samsung_Galaxy,H2k_2d-Gaming,Samsung_Galaxy,1
6,2016-10-22,Main,6.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-22,Main,6.18,SK_Telecom_T1,ROX_Tigers,SK_Telecom_T1,1
6,2016-10-22,Main,6.18,ROX_Tigers,SK_Telecom_T1,ROX_Tigers,1
6,2016-10-23,Main,6.18,Samsung_Galaxy,H2k_2d-Gaming,Samsung_Galaxy,1
6,2016-10-29,Main,6.18,Samsung_Galaxy,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-30,Main,6.18,Samsung_Galaxy,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-30,Main,6.18,SK_Telecom_T1,Samsung_Galaxy,Samsung_Galaxy,0
6,2016-10-30,Main,6.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1
6,2016-10-30,Main,6.18,SK_Telecom_T1,Samsung_Galaxy,SK_Telecom_T1,1
7,2017-09-23,Play in,7.18,Dire_Wolves,Team_oNe_eSports,Dire_Wolves,1
7,2017-09-23,Play in,7.18,Gambit_Esports,Team_WE,Team_WE,0
7,2017-09-23,Play in,7.18,Dire_Wolves,Cloud9,Cloud9,0
7,2017-09-23,Play in,7.18,Gambit_Esports,Lyon_Gaming__28-2013_Latin_American_Team_29-,Lyon_Gaming__28-2013_Latin_American_Team_29-,0
7,2017-09-23,Play in,7.18,Cloud9,Team_oNe_eSports,Cloud9,1
7,2017-09-23,Play in,7.18,Team_WE,Lyon_Gaming__28-2013_Latin_American_Team_29-,Team_WE,1
7,2017-09-24,Play in,7.18,Dire_Wolves,Team_oNe_eSports,Team_oNe_eSports,0
7,2017-09-24,Play in,7.18,Team_WE,Gambit_Esports,Team_WE,1
7,2017-09-24,Play in,7.18,Team_oNe_eSports,Dire_Wolves,Team_oNe_eSports,1
7,2017-09-24,Play in,7.18,Lyon_Gaming__28-2013_Latin_American_Team_29-,Gambit_Esports,Lyon_Gaming__28-2013_Latin_American_Team_29-,1
7,2017-09-24,Play in,7.18,Cloud9,Dire_Wolves,Cloud9,1
7,2017-09-24,Play in,7.18,Lyon_Gaming__28-2013_Latin_American_Team_29-,Team_WE,Team_WE,0
7,2017-09-24,Play in,7.18,Team_oNe_eSports,Cloud9,Cloud9,0
7,2017-09-25,Play in,7.18,Rampage,Fenerbah_c3-_a7-e_Esports,Fenerbah_c3-_a7-e_Esports,0
7,2017-09-25,Play in,7.18,Young_Generation,Fnatic,Fnatic,0
7,2017-09-25,Play in,7.18,Hong_Kong_Attitude,Fenerbah_c3-_a7-e_Esports,Fenerbah_c3-_a7-e_Esports,0
7,2017-09-25,Play in,7.18,Fnatic,Kaos_Latin_Gamers,Fnatic,1
7,2017-09-25,Play in,7.18,Rampage,Hong_Kong_Attitude,Hong_Kong_Attitude,0
7,2017-09-25,Play in,7.18,Young_Generation,Kaos_Latin_Gamers,Kaos_Latin_Gamers,0
7,2017-09-26,Play in,7.18,Hong_Kong_Attitude,Fenerbah_c3-_a7-e_Esports,Fenerbah_c3-_a7-e_Esports,0
7,2017-09-26,Play in,7.18,Fnatic,Young_Generation,Young_Generation,0
7,2017-09-26,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Hong_Kong_Attitude,Hong_Kong_Attitude,0
7,2017-09-26,Play in,7.18,Kaos_Latin_Gamers,Fnatic,Fnatic,0
7,2017-09-26,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Rampage,Fenerbah_c3-_a7-e_Esports,1
7,2017-09-26,Play in,7.18,Kaos_Latin_Gamers,Young_Generation,Young_Generation,0
7,2017-09-26,Play in,7.18,Hong_Kong_Attitude,Rampage,Hong_Kong_Attitude,1
7,2017-09-28,Play in,7.18,Fnatic,Hong_Kong_Attitude,Fnatic,1
7,2017-09-28,Play in,7.18,Fnatic,Hong_Kong_Attitude,Fnatic,1
7,2017-09-28,Play in,7.18,Fnatic,Hong_Kong_Attitude,Fnatic,1
7,2017-09-28,Play in,7.18,Cloud9,Lyon_Gaming__28-2013_Latin_American_Team_29-,Cloud9,1
7,2017-09-28,Play in,7.18,Lyon_Gaming__28-2013_Latin_American_Team_29-,Cloud9,Cloud9,0
7,2017-09-28,Play in,7.18,Cloud9,Lyon_Gaming__28-2013_Latin_American_Team_29-,Cloud9,1
7,2017-09-29,Play in,7.18,Team_WE,Young_Generation,Team_WE,1
7,2017-09-29,Play in,7.18,Young_Generation,Team_WE,Team_WE,0
7,2017-09-29,Play in,7.18,Team_WE,Young_Generation,Team_WE,1
7,2017-09-29,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,1
7,2017-09-29,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,1
7,2017-09-29,Play in,7.18,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,1
7,2017-09-29,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,1
7,2017-10-05,Main,7.18,EDward_Gaming,Ahq_eSports_Club,Ahq_eSports_Club,0
7,2017-10-05,Main,7.18,SK_Telecom_T1,Cloud9,SK_Telecom_T1,1
7,2017-10-05,Main,7.18,Fnatic,GAM_Esports,GAM_Esports,0
7,2017-10-05,Main,7.18,Longzhu_Gaming,Immortals,Longzhu_Gaming,1
7,2017-10-05,Main,7.18,G2_Esports,Samsung_Galaxy,Samsung_Galaxy,0
7,2017-10-05,Main,7.18,Royal_Never_Give_Up,Fenerbah_c3-_a7-e_Esports,Royal_Never_Give_Up,1
7,2017-10-06,Main,7.18,EDward_Gaming,SK_Telecom_T1,SK_Telecom_T1,0
7,2017-10-06,Main,7.18,Ahq_eSports_Club,Cloud9,Cloud9,0
7,2017-10-06,Main,7.18,Longzhu_Gaming,GAM_Esports,Longzhu_Gaming,1
7,2017-10-06,Main,7.18,Immortals,Fnatic,Immortals,1
7,2017-10-06,Main,7.18,Team_WE,Misfits_Gaming,Team_WE,1
7,2017-10-06,Main,7.18,Flash_Wolves,TSM,TSM,0
7,2017-10-07,Main,7.18,Cloud9,EDward_Gaming,Cloud9,1
7,2017-10-07,Main,7.18,SK_Telecom_T1,Ahq_eSports_Club,SK_Telecom_T1,1
7,2017-10-07,Main,7.18,Samsung_Galaxy,Royal_Never_Give_Up,Royal_Never_Give_Up,0
7,2017-10-07,Main,7.18,G2_Esports,Fenerbah_c3-_a7-e_Esports,G2_Esports,1
7,2017-10-07,Main,7.18,Flash_Wolves,Misfits_Gaming,Misfits_Gaming,0
7,2017-10-07,Main,7.18,TSM,Team_WE,TSM,1
7,2017-10-08,Main,7.18,Royal_Never_Give_Up,G2_Esports,Royal_Never_Give_Up,1
7,2017-10-08,Main,7.18,Fenerbah_c3-_a7-e_Esports,Samsung_Galaxy,Samsung_Galaxy,0
7,2017-10-08,Main,7.18,Fnatic,Longzhu_Gaming,Longzhu_Gaming,0
7,2017-10-08,Main,7.18,GAM_Esports,Immortals,Immortals,0
7,2017-10-08,Main,7.18,Misfits_Gaming,TSM,Misfits_Gaming,1
7,2017-10-08,Main,7.18,Team_WE,Flash_Wolves,Team_WE,1
7,2017-10-12,Main,7.18,GAM_Esports,Fnatic,Fnatic,0
7,2017-10-12,Main,7.18,Fnatic,Immortals,Fnatic,1
7,2017-10-12,Main,7.18,Immortals,Longzhu_Gaming,Longzhu_Gaming,0
7,2017-10-12,Main,7.18,GAM_Esports,Fnatic,Fnatic,0
7,2017-10-12,Main,7.18,GAM_Esports,Longzhu_Gaming,Longzhu_Gaming,0
7,2017-10-12,Main,7.18,Fnatic,Immortals,Fnatic,1
7,2017-10-12,Main,7.18,Longzhu_Gaming,Fnatic,Longzhu_Gaming,1
7,2017-10-12,Main,7.18,Immortals,GAM_Esports,GAM_Esports,0
7,2017-10-13,Main,7.18,Royal_Never_Give_Up,Samsung_Galaxy,Royal_Never_Give_Up,1
7,2017-10-13,Main,7.18,Fenerbah_c3-_a7-e_Esports,G2_Esports,G2_Esports,0
7,2017-10-13,Main,7.18,Fenerbah_c3-_a7-e_Esports,Royal_Never_Give_Up,Royal_Never_Give_Up,0
7,2017-10-13,Main,7.18,Samsung_Galaxy,G2_Esports,Samsung_Galaxy,1
7,2017-10-13,Main,7.18,Samsung_Galaxy,Fenerbah_c3-_a7-e_Esports,Samsung_Galaxy,1
7,2017-10-13,Main,7.18,G2_Esports,Royal_Never_Give_Up,G2_Esports,1
7,2017-10-14,Main,7.18,Misfits_Gaming,TSM,Misfits_Gaming,1
7,2017-10-14,Main,7.18,Misfits_Gaming,Team_WE,Team_WE,0
7,2017-10-14,Main,7.18,TSM,Flash_Wolves,Flash_Wolves,0
7,2017-10-14,Main,7.18,TSM,Misfits_Gaming,TSM,1
7,2017-10-14,Main,7.18,Flash_Wolves,Team_WE,Team_WE,0
7,2017-10-14,Main,7.18,Team_WE,TSM,Team_WE,1
7,2017-10-14,Main,7.18,Misfits_Gaming,Flash_Wolves,Misfits_Gaming,1
7,2017-10-15,Main,7.18,SK_Telecom_T1,EDward_Gaming,SK_Telecom_T1,1
7,2017-10-15,Main,7.18,Cloud9,Ahq_eSports_Club,Cloud9,1
7,2017-10-15,Main,7.18,Cloud9,SK_Telecom_T1,SK_Telecom_T1,0
7,2017-10-15,Main,7.18,Ahq_eSports_Club,EDward_Gaming,EDward_Gaming,0
7,2017-10-15,Main,7.18,EDward_Gaming,Cloud9,EDward_Gaming,1
7,2017-10-15,Main,7.18,Ahq_eSports_Club,SK_Telecom_T1,Ahq_eSports_Club,1
7,2017-10-19,Main,7.18,Samsung_Galaxy,Longzhu_Gaming,Samsung_Galaxy,1
7,2017-10-19,Main,7.18,Longzhu_Gaming,Samsung_Galaxy,Samsung_Galaxy,0
7,2017-10-19,Main,7.18,Longzhu_Gaming,Samsung_Galaxy,Samsung_Galaxy,0
7,2017-10-20,Main,7.18,SK_Telecom_T1,Misfits_Gaming,SK_Telecom_T1,1
7,2017-10-20,Main,7.18,Misfits_Gaming,SK_Telecom_T1,SK_Telecom_T1,0
7,2017-10-20,Main,7.18,SK_Telecom_T1,Misfits_Gaming,Misfits_Gaming,0
7,2017-10-20,Main,7.18,Misfits_Gaming,SK_Telecom_T1,Misfits_Gaming,1
7,2017-10-20,Main,7.18,SK_Telecom_T1,Misfits_Gaming,SK_Telecom_T1,1
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,0
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Fnatic,1
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,0
7,2017-10-21,Main,7.18,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,0
7,2017-10-22,Main,7.18,Team_WE,Cloud9,Team_WE,1
7,2017-10-22,Main,7.18,Cloud9,Team_WE,Team_WE,0
7,2017-10-22,Main,7.18,Team_WE,Cloud9,Cloud9,0
7,2017-10-22,Main,7.18,Cloud9,Team_WE,Cloud9,1
7,2017-10-22,Main,7.18,Team_WE,Cloud9,Team_WE,1
7,2017-10-28,Main,7.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0
7,2017-10-28,Main,7.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1
7,2017-10-28,Main,7.18,Royal_Never_Give_Up,SK_Telecom_T1,Royal_Never_Give_Up,1
7,2017-10-28,Main,7.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1
7,2017-10-28,Main,7.18,Royal_Never_Give_Up,SK_Telecom_T1,Royal_Never_Give_Up,1
7,2017-10-29,Main,7.18,Samsung_Galaxy,Team_WE,Samsung_Galaxy,1
7,2017-10-29,Main,7.18,Team_WE,Samsung_Galaxy,Samsung_Galaxy,0
7,2017-10-29,Main,7.18,Samsung_Galaxy,Team_WE,Samsung_Galaxy,1
7,2017-10-29,Main,7.18,Team_WE,Samsung_Galaxy,Team_WE,1
7,2017-11-04,Main,7.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1
7,2017-11-04,Main,7.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1
7,2017-11-04,Main,7.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1
8,2018-10-01,Play in,8.19,Gambit_Esports,Kaos_Latin_Gamers,Gambit_Esports,1
8,2018-10-01,Play in,8.19,DetonatioN_FocusMe,Cloud9,Cloud9,0
8,2018-10-01,Play in,8.19,G_2d-Rex,Kaos_Latin_Gamers,G_2d-Rex,1
8,2018-10-01,Play in,8.19,DetonatioN_FocusMe,KaBuM_21-_Esports,DetonatioN_FocusMe,1
8,2018-10-01,Play in,8.19,Gambit_Esports,G_2d-Rex,G_2d-Rex,0
8,2018-10-01,Play in,8.19,Cloud9,KaBuM_21-_Esports,Cloud9,1
8,2018-10-02,Play in,8.19,Ascension_Gaming,G2_Esports,G2_Esports,0
8,2018-10-02,Play in,8.19,Dire_Wolves,EDward_Gaming,EDward_Gaming,0
8,2018-10-02,Play in,8.19,Ascension_Gaming,Papara_SuperMassive,Papara_SuperMassive,0
8,2018-10-02,Play in,8.19,Dire_Wolves,INFINITY,Dire_Wolves,1
8,2018-10-02,Play in,8.19,G2_Esports,Papara_SuperMassive,Papara_SuperMassive,0
8,2018-10-02,Play in,8.19,EDward_Gaming,INFINITY,EDward_Gaming,1
8,2018-10-03,Play in,8.19,DetonatioN_FocusMe,KaBuM_21-_Esports,DetonatioN_FocusMe,1
8,2018-10-03,Play in,8.19,Cloud9,DetonatioN_FocusMe,Cloud9,1
8,2018-10-03,Play in,8.19,Kaos_Latin_Gamers,G_2d-Rex,G_2d-Rex,0
8,2018-10-03,Play in,8.19,KaBuM_21-_Esports,Cloud9,Cloud9,0
8,2018-10-03,Play in,8.19,Kaos_Latin_Gamers,Gambit_Esports,Gambit_Esports,0
8,2018-10-03,Play in,8.19,KaBuM_21-_Esports,DetonatioN_FocusMe,KaBuM_21-_Esports,1
8,2018-10-03,Play in,8.19,G_2d-Rex,Gambit_Esports,G_2d-Rex,1
8,2018-10-04,Play in,8.19,G2_Esports,Papara_SuperMassive,G2_Esports,1
